curva_i,curva_j,pearson,dtw
"(2, 4, 6)","(3, 5, 1)",0.38517505,37.059834726154804
"(2, 4, 6)","(3, 5, 2)",0.30268195,35.93668054044247
"(2, 4, 6)","(3, 5, 3)",0.37855718,46.655725352466106
"(2, 4, 6)","(3, 5, 4)",0.46859363,36.97965199500322
"(2, 4, 6)","(3, 5, 5)",-0.18489335,49.04622223973274
"(2, 4, 6)","(3, 5, 6)",0.7510576,38.19088765978813
"(2, 4, 6)","(3, 5, 7)",0.11465806,40.286674834787846
"(2, 4, 6)","(3, 5, 8)",0.11894989,50.99051205813885
"(2, 4, 6)","(3, 6, 0)",0.107325055,42.82985031604767
"(2, 4, 6)","(3, 6, 1)",0.4328816,32.89760745316744
"(2, 4, 6)","(3, 6, 2)",0.4127129,37.00239810347557
"(2, 4, 6)","(3, 6, 3)",0.22235711,50.321241959929466
"(2, 4, 6)","(3, 6, 4)",0.39318377,32.40401218086481
"(2, 4, 6)","(3, 6, 5)",-0.22794203,46.95704969018698
"(2, 4, 6)","(3, 6, 6)",0.5363104,44.55011714249849
"(2, 4, 6)","(3, 6, 7)",0.12375279,36.98131796717644
"(2, 4, 6)","(3, 6, 8)",0.36976105,50.262224584817886
"(2, 4, 6)","(3, 7, 0)",0.20641933,43.041534662246704
"(2, 4, 6)","(3, 7, 1)",0.40002835,32.8050896897912
"(2, 4, 6)","(3, 7, 2)",0.36664647,38.585960917174816
"(2, 4, 6)","(3, 7, 3)",0.22611591,48.51980586349964
"(2, 4, 6)","(3, 7, 4)",0.43838522,32.94621169567108
"(2, 4, 6)","(3, 7, 5)",-0.25267598,45.57824197411537
"(2, 4, 6)","(3, 7, 6)",0.5688048,40.64733176678419
"(2, 4, 6)","(3, 7, 7)",0.16097514,38.66296015679836
"(2, 4, 6)","(3, 7, 8)",0.28188917,46.3266299366951
"(2, 4, 6)","(3, 8, 0)",0.18471529,43.94734529405832
"(2, 4, 6)","(3, 8, 1)",0.40525633,35.77464884519577
"(2, 4, 6)","(3, 8, 2)",0.41443843,36.71526695787907
"(2, 4, 6)","(3, 8, 3)",0.19482867,49.723144583404064
"(2, 4, 6)","(3, 8, 4)",0.40026855,32.943816781044006
"(2, 4, 6)","(3, 8, 5)",-0.292962,47.49451886117458
"(2, 4, 6)","(3, 8, 6)",0.53930223,44.80227214097977
"(2, 4, 6)","(3, 8, 7)",0.16816828,37.29780662804842
"(2, 4, 6)","(3, 8, 8)",0.27432886,51.050982505083084
"(2, 4, 6)","(3, 9, 0)",0.19434056,49.99199725687504
"(2, 4, 6)","(3, 9, 1)",0.43747944,44.68814028054476
"(2, 4, 6)","(3, 9, 2)",0.44336563,36.74296098202467
"(2, 4, 6)","(3, 9, 3)",0.30687752,47.300447553396225
"(2, 4, 6)","(3, 9, 4)",0.5050465,38.32937812805176
"(2, 4, 6)","(3, 9, 5)",-0.28511882,44.14022155106068
"(2, 4, 6)","(3, 9, 6)",0.60141814,40.195915170013905
"(2, 4, 6)","(3, 9, 7)",0.17611523,37.53275717049837
"(2, 4, 6)","(3, 9, 8)",0.28702575,54.27245005965233
"(2, 4, 6)","(5, 2, 0)",0.12286975,55.62308047711849
"(2, 4, 6)","(5, 2, 1)",-0.010384496,50.60502131283283
"(2, 4, 6)","(5, 2, 2)",-0.15575008,54.30856241285801
"(2, 4, 6)","(5, 2, 3)",0.010573156,50.325686141848564
"(2, 4, 6)","(5, 2, 4)",0.06680824,50.588268756866455
"(2, 4, 6)","(5, 2, 5)",0.105961144,52.314854599535465
"(2, 4, 6)","(5, 2, 6)",-0.08064796,51.979270830750465
"(2, 4, 6)","(5, 2, 7)",-0.058539126,55.690371960401535
"(2, 4, 6)","(5, 2, 8)",0.28268194,40.49549870938063
"(2, 4, 6)","(5, 3, 0)",0.06002826,51.878789365291595
"(2, 4, 6)","(5, 3, 1)",0.24272098,44.23796218633652
"(2, 4, 6)","(5, 3, 2)",0.3247807,50.41516417264938
"(2, 4, 6)","(5, 3, 3)",0.2830948,57.949942380189896
"(2, 4, 6)","(5, 3, 4)",0.32335362,41.98977595567703
"(2, 4, 6)","(5, 3, 5)",-0.22896713,46.70586597919464
"(2, 4, 6)","(5, 3, 6)",0.6957815,50.290851563215256
"(2, 4, 6)","(5, 3, 7)",0.08699829,45.002339750528336
"(2, 4, 6)","(5, 3, 8)",0.17515051,50.97424694895744
"(2, 4, 6)","(5, 4, 0)",0.11165217,52.673498183488846
"(2, 4, 6)","(5, 4, 1)",0.37971628,46.73204830288887
"(2, 4, 6)","(5, 4, 2)",0.32674867,44.34163048863411
"(2, 4, 6)","(5, 4, 3)",0.3097095,51.00090564787388
"(2, 4, 6)","(5, 4, 4)",0.3604291,44.67929217219353
"(2, 4, 6)","(5, 4, 5)",-0.32208803,47.61820450425148
"(2, 4, 6)","(5, 4, 6)",0.76009804,55.56307680904865
"(2, 4, 6)","(5, 4, 7)",0.19199729,42.556558698415756
"(2, 4, 6)","(5, 4, 8)",0.120079726,56.58429917693138
"(2, 4, 6)","(5, 5, 0)",0.06602396,51.34376406669617
"(2, 4, 6)","(5, 5, 1)",0.40902644,41.12265399098396
"(2, 4, 6)","(5, 5, 2)",0.29994395,50.90623411536217
"(2, 4, 6)","(5, 5, 3)",0.31021792,53.85324200987816
"(2, 4, 6)","(5, 5, 4)",0.4204112,38.95414091646671
"(2, 4, 6)","(5, 5, 5)",-0.3102311,46.939931884408
"(2, 4, 6)","(5, 5, 6)",0.7231768,54.10775499045849
"(2, 4, 6)","(5, 5, 7)",0.20119756,41.09648512303829
"(2, 4, 6)","(5, 5, 8)",0.027213452,52.21566992998123
"(2, 4, 6)","(5, 6, 0)",0.040182326,70.61725434660912
"(2, 4, 6)","(5, 6, 1)",0.523014,47.09483063220978
"(2, 4, 6)","(5, 6, 2)",0.37447733,49.17153088748455
"(2, 4, 6)","(5, 6, 3)",0.17656407,59.24925321340561
"(2, 4, 6)","(5, 6, 4)",0.3950269,37.84595796465874
"(2, 4, 6)","(5, 6, 5)",-0.3949038,55.90765009820461
"(2, 4, 6)","(5, 6, 6)",0.5419916,53.008533880114555
"(2, 4, 6)","(5, 6, 7)",0.14858988,45.95542764663696
"(2, 4, 6)","(5, 6, 8)",0.34127572,64.44555586576462
"(2, 4, 6)","(5, 7, 0)",0.12023641,67.75276815891266
"(2, 4, 6)","(5, 7, 1)",0.5035452,50.74908524751663
"(2, 4, 6)","(5, 7, 2)",0.4032301,50.547722056508064
"(2, 4, 6)","(5, 7, 3)",0.19116847,61.32217386364937
"(2, 4, 6)","(5, 7, 4)",0.4649777,39.258240431547165
"(2, 4, 6)","(5, 7, 5)",-0.3927656,57.05803671479225
"(2, 4, 6)","(5, 7, 6)",0.57356715,51.204225182533264
"(2, 4, 6)","(5, 7, 7)",0.19766812,47.45471489429474
"(2, 4, 6)","(5, 7, 8)",0.32804003,63.666941463947296
"(2, 4, 6)","(5, 8, 0)",0.02567,76.9032307267189
"(2, 4, 6)","(5, 8, 1)",0.53556377,48.276279643177986
"(2, 4, 6)","(5, 8, 2)",0.39029992,51.789790630340576
"(2, 4, 6)","(5, 8, 3)",0.21183988,59.37326145172119
"(2, 4, 6)","(5, 8, 4)",0.36229852,41.90377335250378
"(2, 4, 6)","(5, 8, 5)",-0.41468403,56.90625338256359
"(2, 4, 6)","(5, 8, 6)",0.5695797,56.361701637506485
"(2, 4, 6)","(5, 8, 7)",0.2435779,38.54348103702068
"(2, 4, 6)","(5, 8, 8)",0.2616743,64.46779268980026
"(2, 4, 6)","(5, 9, 0)",0.026906032,80.61106911301613
"(2, 4, 6)","(5, 9, 1)",0.44940037,60.174794390797615
"(2, 4, 6)","(5, 9, 2)",0.43978372,40.9215607047081
"(2, 4, 6)","(5, 9, 3)",0.27254656,63.366212010383606
"(2, 4, 6)","(5, 9, 4)",0.36163497,39.265982419252396
"(2, 4, 6)","(5, 9, 5)",-0.3576771,59.67632323503494
"(2, 4, 6)","(5, 9, 6)",0.57315266,55.51799565553665
"(2, 4, 6)","(5, 9, 7)",0.1915456,44.60587038099766
"(2, 4, 6)","(5, 9, 8)",0.3062554,73.9177556335926
"(2, 4, 7)","(2, 4, 8)",-0.06900454,34.15165705233812
"(2, 4, 7)","(2, 5, 0)",0.014559469,34.176614090800285
"(2, 4, 7)","(2, 5, 1)",0.3750151,28.055859204381704
"(2, 4, 7)","(2, 5, 2)",0.329092,43.525477930903435
"(2, 4, 7)","(2, 5, 3)",0.21308817,63.451010674238205
"(2, 4, 7)","(2, 5, 4)",0.26669243,31.257856231182814
"(2, 4, 7)","(2, 5, 5)",0.044568677,26.444020800292492
"(2, 4, 7)","(2, 5, 6)",0.22805722,37.183922216296196
"(2, 4, 7)","(2, 5, 7)",0.839201,16.606605976819992
"(2, 4, 7)","(2, 5, 8)",-0.15465412,31.426355365663767
"(2, 4, 7)","(2, 6, 0)",-0.019739425,30.59936586767435
"(2, 4, 7)","(2, 6, 1)",0.48852444,39.305925861001015
"(2, 4, 7)","(2, 6, 2)",0.30955523,46.53695281594992
"(2, 4, 7)","(2, 6, 3)",0.26516017,57.28944505751133
"(2, 4, 7)","(2, 6, 4)",0.37825406,31.427735283970833
"(2, 4, 7)","(2, 6, 5)",-0.005046586,34.2758679613471
"(2, 4, 7)","(2, 6, 6)",0.41512373,47.61535106599331
"(2, 4, 7)","(2, 6, 7)",0.8503184,20.968298692256212
"(2, 4, 7)","(2, 6, 8)",-0.014389827,46.248667635023594
"(2, 4, 7)","(2, 7, 0)",0.0001333062,38.70865295082331
"(2, 4, 7)","(2, 7, 1)",0.5205401,43.701523434370756
"(2, 4, 7)","(2, 7, 2)",0.3042572,44.61822520941496
"(2, 4, 7)","(2, 7, 3)",0.22127658,57.37512129545212
"(2, 4, 7)","(2, 7, 4)",0.45333907,34.404466569423676
"(2, 4, 7)","(2, 7, 5)",-0.033158947,33.267960865050554
"(2, 4, 7)","(2, 7, 6)",0.39147994,49.25379707664251
"(2, 4, 7)","(2, 7, 7)",0.83865,23.109280578792095
"(2, 4, 7)","(2, 7, 8)",-0.005790395,53.601796470582485
"(2, 4, 7)","(2, 8, 0)",-0.02318407,38.61588853597641
"(2, 4, 7)","(2, 8, 1)",0.5190382,42.64067905023694
"(2, 4, 7)","(2, 8, 2)",0.2913571,43.848337806761265
"(2, 4, 7)","(2, 8, 3)",0.26855648,59.04330633580685
"(2, 4, 7)","(2, 8, 4)",0.3563116,33.79894009977579
"(2, 4, 7)","(2, 8, 5)",-0.037711162,33.211605947464705
"(2, 4, 7)","(2, 8, 6)",0.36095914,48.19838918745518
"(2, 4, 7)","(2, 8, 7)",0.8297401,21.499637745320797
"(2, 4, 7)","(2, 8, 8)",-0.05886164,46.17412909865379
"(2, 4, 7)","(2, 9, 0)",0.032323487,48.80417814105749
"(2, 4, 7)","(2, 9, 1)",0.41934806,48.73573666065931
"(2, 4, 7)","(2, 9, 2)",0.17187442,37.72040210664272
"(2, 4, 7)","(2, 9, 3)",0.20608538,61.110415264964104
"(2, 4, 7)","(2, 9, 4)",0.32445633,37.838547348976135
"(2, 4, 7)","(2, 9, 5)",-0.07863895,30.904235374182463
"(2, 4, 7)","(2, 9, 6)",0.36890545,60.08275242894888
"(2, 4, 7)","(2, 9, 7)",0.68679255,31.244691140949726
"(2, 4, 7)","(2, 9, 8)",0.06898735,48.152793407440186
"(2, 4, 7)","(3, 2, 0)",0.102387846,24.904745433479548
"(2, 4, 7)","(3, 2, 1)",-0.017541563,26.356373846530914
"(2, 4, 7)","(3, 2, 2)",0.049529266,27.083623096346855
"(2, 4, 7)","(3, 2, 3)",0.014200457,22.754883274435997
"(2, 4, 7)","(3, 2, 4)",0.0653235,24.212588258087635
"(2, 4, 7)","(3, 2, 5)",0.02886624,27.629148826003075
"(2, 4, 7)","(3, 2, 6)",-0.05959716,25.564439684152603
"(2, 4, 7)","(3, 2, 7)",0.18925987,20.841548547148705
"(2, 4, 7)","(3, 2, 8)",-0.03865145,28.056890673935413
"(2, 4, 7)","(3, 3, 0)",-0.10982125,33.278573244810104
"(2, 4, 7)","(3, 3, 1)",0.26078498,27.863856494426727
"(2, 4, 7)","(3, 3, 2)",0.33901757,41.89527801424265
"(2, 4, 7)","(3, 3, 3)",0.101076685,65.9149158000946
"(2, 4, 7)","(3, 3, 4)",0.27207878,36.910537987947464
"(2, 4, 7)","(3, 3, 5)",-0.052202746,30.120134264230728
"(2, 4, 7)","(3, 3, 6)",0.1443597,51.92467990517616
"(2, 4, 7)","(3, 3, 7)",0.53437716,23.99673418328166
"(2, 4, 7)","(3, 3, 8)",-0.10276226,42.941533237695694
"(2, 4, 7)","(3, 4, 0)",-0.07446021,35.60380596667528
"(2, 4, 7)","(3, 4, 1)",0.36398116,34.34220366179943
"(2, 4, 7)","(3, 4, 2)",0.2751589,39.54238410294056
"(2, 4, 7)","(3, 4, 3)",0.14195685,69.44576720893383
"(2, 4, 7)","(3, 4, 4)",0.25802377,34.30595840513706
"(2, 4, 7)","(3, 4, 5)",-0.027445907,35.0389998704195
"(2, 4, 7)","(3, 4, 6)",0.18826927,55.263216972351074
"(2, 4, 7)","(3, 4, 7)",0.63122964,23.501669947057962
"(2, 4, 7)","(3, 4, 8)",-0.17317541,46.042933806777
"(2, 4, 7)","(3, 5, 0)",-0.103010215,35.733679473400116
"(2, 4, 7)","(3, 5, 1)",0.40919238,31.74750554561615
"(2, 4, 7)","(3, 5, 2)",0.2935421,41.26370542123914
"(2, 4, 7)","(3, 5, 3)",0.11579457,65.10052561759949
"(2, 4, 7)","(3, 5, 4)",0.29219356,33.76180572807789
"(2, 4, 7)","(3, 5, 5)",-0.0469181,32.403863467276096
"(2, 4, 7)","(3, 5, 6)",0.19959435,55.62492763996124
"(2, 4, 7)","(3, 5, 7)",0.60143507,20.394647412002087
"(2, 4, 7)","(3, 5, 8)",-0.17581764,43.789801105856895
"(2, 4, 7)","(3, 6, 0)",-0.105542056,46.54367779195309
"(2, 4, 7)","(3, 6, 1)",0.40907782,35.57147268950939
"(2, 4, 7)","(3, 6, 2)",0.33198175,42.7917343005538
"(2, 4, 7)","(3, 6, 3)",0.13248418,64.63896838575602
"(2, 4, 7)","(3, 6, 4)",0.3671903,34.526083908975124
"(2, 4, 7)","(3, 6, 5)",-0.1040989,35.12018343806267
"(2, 4, 7)","(3, 6, 6)",0.32635933,64.44406950473785
"(2, 4, 7)","(3, 6, 7)",0.58013123,28.84016828238964
"(2, 4, 7)","(3, 6, 8)",-0.12337901,58.433940917253494
"(2, 4, 7)","(3, 7, 0)",-0.090590715,52.902886644005775
"(2, 4, 7)","(3, 7, 1)",0.48076698,41.107255935668945
"(2, 4, 7)","(3, 7, 2)",0.3471755,46.48961801081896
"(2, 4, 7)","(3, 7, 3)",0.12768883,64.43707093596458
"(2, 4, 7)","(3, 7, 4)",0.44840628,33.5780885592103
"(2, 4, 7)","(3, 7, 5)",-0.14285336,35.828998409211636
"(2, 4, 7)","(3, 7, 6)",0.30610088,61.46306239813566
"(2, 4, 7)","(3, 7, 7)",0.59499747,25.878493197262287
"(2, 4, 7)","(3, 7, 8)",-0.0888056,55.03774473071098
"(2, 4, 7)","(3, 8, 0)",-0.10648108,52.65615399181843
"(2, 4, 7)","(3, 8, 1)",0.4374917,42.78200177848339
"(2, 4, 7)","(3, 8, 2)",0.3412874,44.09516406059265
"(2, 4, 7)","(3, 8, 3)",0.12390774,69.00709291547537
"(2, 4, 7)","(3, 8, 4)",0.4426705,33.445884101092815
"(2, 4, 7)","(3, 8, 5)",-0.1153209,34.6804913058877
"(2, 4, 7)","(3, 8, 6)",0.2805762,59.685375690460205
"(2, 4, 7)","(3, 8, 7)",0.5891635,26.01409201323986
"(2, 4, 7)","(3, 8, 8)",-0.1610621,61.783600211143494
"(2, 4, 7)","(3, 9, 0)",-0.10062696,63.025914311409
"(2, 4, 7)","(3, 9, 1)",0.30779925,55.5588785558939
"(2, 4, 7)","(3, 9, 2)",0.18170056,36.56782917678356
"(2, 4, 7)","(3, 9, 3)",0.12065166,67.65083056688309
"(2, 4, 7)","(3, 9, 4)",0.32144952,38.13156521320343
"(2, 4, 7)","(3, 9, 5)",-0.16085257,37.162012971937656
"(2, 4, 7)","(3, 9, 6)",0.29270077,62.84791871905327
"(2, 4, 7)","(3, 9, 7)",0.5047957,32.6751326918602
"(2, 4, 7)","(3, 9, 8)",0.054843612,74.31717140227556
"(2, 4, 7)","(5, 2, 0)",0.016554825,23.13578813523054
"(2, 4, 7)","(5, 2, 1)",0.0972133,27.29110737144947
"(2, 4, 7)","(5, 2, 2)",0.08884739,27.02253144979477
"(2, 4, 7)","(5, 2, 3)",-0.0021362342,23.354617446660995
"(2, 4, 7)","(5, 2, 4)",-0.015486339,28.956397727131844
"(2, 4, 7)","(5, 2, 5)",0.14031072,23.348945513367653
"(2, 4, 7)","(5, 2, 6)",-0.17459714,26.863970160484314
"(2, 4, 7)","(5, 2, 7)",0.1051315,31.500414326786995
"(2, 4, 7)","(5, 2, 8)",0.16267897,25.261640578508377
"(2, 4, 7)","(5, 3, 0)",-0.15540007,65.5445068180561
"(2, 4, 7)","(5, 3, 1)",0.26518255,51.59588296711445
"(2, 4, 7)","(5, 3, 2)",0.30894917,62.43107867240906
"(2, 4, 7)","(5, 3, 3)",0.13408585,84.54902386665344
"(2, 4, 7)","(5, 3, 4)",0.2428547,42.87593865394592
"(2, 4, 7)","(5, 3, 5)",-0.060152687,38.517044112086296
"(2, 4, 7)","(5, 3, 6)",0.33959538,77.17026296257973
"(2, 4, 7)","(5, 3, 7)",0.47133446,38.861501544713974
"(2, 4, 7)","(5, 3, 8)",-0.17023136,60.72679451107979
"(2, 4, 7)","(5, 4, 0)",-0.2214755,67.92860874533653
"(2, 4, 7)","(5, 4, 1)",0.3512434,57.888516172766685
"(2, 4, 7)","(5, 4, 2)",0.31224895,58.23489771783352
"(2, 4, 7)","(5, 4, 3)",0.17762926,78.76238951086998
"(2, 4, 7)","(5, 4, 4)",0.2960571,49.3617527782917
"(2, 4, 7)","(5, 4, 5)",-0.03092012,40.98007228970528
"(2, 4, 7)","(5, 4, 6)",0.3435572,87.06697276234627
"(2, 4, 7)","(5, 4, 7)",0.62174,36.13571757078171
"(2, 4, 7)","(5, 4, 8)",-0.17723992,69.53139878809452
"(2, 4, 7)","(5, 5, 0)",-0.20948833,69.84597507119179
"(2, 4, 7)","(5, 5, 1)",0.3812999,48.437523514032364
"(2, 4, 7)","(5, 5, 2)",0.34083825,60.48127639293671
"(2, 4, 7)","(5, 5, 3)",0.18431173,82.21819633245468
"(2, 4, 7)","(5, 5, 4)",0.23120171,43.9975209236145
"(2, 4, 7)","(5, 5, 5)",-0.09484857,38.38469158113003
"(2, 4, 7)","(5, 5, 6)",0.36933646,80.26702895760536
"(2, 4, 7)","(5, 5, 7)",0.6206012,31.190850347280502
"(2, 4, 7)","(5, 5, 8)",-0.16726345,69.05280670523643
"(2, 4, 7)","(5, 6, 0)",-0.25225398,95.16228488087654
"(2, 4, 7)","(5, 6, 1)",0.4057217,63.26438835263252
"(2, 4, 7)","(5, 6, 2)",0.30866778,63.95499140024185
"(2, 4, 7)","(5, 6, 3)",0.036116462,88.92216008901596
"(2, 4, 7)","(5, 6, 4)",0.18984687,42.49983271956444
"(2, 4, 7)","(5, 6, 5)",-0.1671544,48.675541028380394
"(2, 4, 7)","(5, 6, 6)",0.35478675,76.16106128692627
"(2, 4, 7)","(5, 6, 7)",0.62562263,46.198235377669334
"(2, 4, 7)","(5, 6, 8)",-0.040222786,94.61994218826294
"(2, 4, 7)","(5, 7, 0)",-0.22216904,92.73770743608475
"(2, 4, 7)","(5, 7, 1)",0.3977618,73.69319316744804
"(2, 4, 7)","(5, 7, 2)",0.2719556,60.3415190577507
"(2, 4, 7)","(5, 7, 3)",0.055994514,93.53832942247391
"(2, 4, 7)","(5, 7, 4)",0.30033016,49.045096695423126
"(2, 4, 7)","(5, 7, 5)",-0.15247539,53.095023795962334
"(2, 4, 7)","(5, 7, 6)",0.31838754,72.87164595723152
"(2, 4, 7)","(5, 7, 7)",0.6597757,49.571215972304344
"(2, 4, 7)","(5, 7, 8)",-0.10895872,87.69900262355804
"(2, 4, 7)","(5, 8, 0)",-0.29510772,103.16241154074669
"(2, 4, 7)","(5, 8, 1)",0.39032724,67.40954422950745
"(2, 4, 7)","(5, 8, 2)",0.28455946,68.18383514881134
"(2, 4, 7)","(5, 8, 3)",0.054275405,92.76889470219612
"(2, 4, 7)","(5, 8, 4)",0.24579611,52.786959290504456
"(2, 4, 7)","(5, 8, 5)",-0.17398559,50.50229254364967
"(2, 4, 7)","(5, 8, 6)",0.32226375,79.29415121674538
"(2, 4, 7)","(5, 8, 7)",0.67285687,37.814669862389565
"(2, 4, 7)","(5, 8, 8)",-0.16461262,83.33611935377121
"(2, 4, 7)","(5, 9, 0)",-0.26747403,106.11789083480835
"(2, 4, 7)","(5, 9, 1)",0.3164996,80.02669912576675
"(2, 4, 7)","(5, 9, 2)",0.21011841,55.40409116446972
"(2, 4, 7)","(5, 9, 3)",0.019381573,107.4070654809475
"(2, 4, 7)","(5, 9, 4)",0.32110384,49.71141877770424
"(2, 4, 7)","(5, 9, 5)",-0.21263267,58.73494580388069
"(2, 4, 7)","(5, 9, 6)",0.33805218,88.2862540781498
"(2, 4, 7)","(5, 9, 7)",0.6074486,48.53820449113846
"(2, 4, 7)","(5, 9, 8)",0.06031126,113.48546501994133
"(2, 4, 8)","(2, 5, 0)",0.051313434,37.17078875750303
"(2, 4, 8)","(2, 5, 1)",0.13415799,36.91352298669517
"(2, 4, 8)","(2, 5, 2)",-0.058517415,44.70218859612942
"(2, 4, 8)","(2, 5, 3)",0.105432,61.3893576413393
"(2, 4, 8)","(2, 5, 4)",0.28302443,34.857918217778206
"(2, 4, 8)","(2, 5, 5)",0.06665137,34.355503380298615
"(2, 4, 8)","(2, 5, 6)",0.120384224,45.77483107894659
"(2, 4, 8)","(2, 5, 7)",0.027993165,34.085066735744476
"(2, 4, 8)","(2, 5, 8)",0.8368139,15.605646930634975
"(2, 4, 8)","(2, 6, 0)",0.10945669,37.85964071005583
"(2, 4, 8)","(2, 6, 1)",0.00052412366,36.927504651248455
"(2, 4, 8)","(2, 6, 2)",0.035254247,46.83112936094403
"(2, 4, 8)","(2, 6, 3)",0.12273756,55.65173687413335
"(2, 4, 8)","(2, 6, 4)",0.1552995,38.51570627093315
"(2, 4, 8)","(2, 6, 5)",0.047687862,37.46120723709464
"(2, 4, 8)","(2, 6, 6)",0.10832517,48.65898921713233
"(2, 4, 8)","(2, 6, 7)",-0.13838278,37.74533548206091
"(2, 4, 8)","(2, 6, 8)",0.65763694,36.472184762358665
"(2, 4, 8)","(2, 7, 0)",0.15239029,39.04268225282431
"(2, 4, 8)","(2, 7, 1)",0.007277646,44.87702975422144
"(2, 4, 8)","(2, 7, 2)",0.09169184,46.728619664907455
"(2, 4, 8)","(2, 7, 3)",0.092571944,54.581690691411495
"(2, 4, 8)","(2, 7, 4)",0.20400636,38.239004120230675
"(2, 4, 8)","(2, 7, 5)",0.061741333,37.09184852987528
"(2, 4, 8)","(2, 7, 6)",0.13388696,50.08105307072401
"(2, 4, 8)","(2, 7, 7)",-0.15719146,36.95239270478487
"(2, 4, 8)","(2, 7, 8)",0.5983107,44.34474707022309
"(2, 4, 8)","(2, 8, 0)",0.13215517,37.464794494211674
"(2, 4, 8)","(2, 8, 1)",0.005758216,45.33693373948336
"(2, 4, 8)","(2, 8, 2)",0.12652177,43.089173309504986
"(2, 4, 8)","(2, 8, 3)",0.10812356,58.16540063172579
"(2, 4, 8)","(2, 8, 4)",0.17260887,40.7992838062346
"(2, 4, 8)","(2, 8, 5)",0.026989408,39.296289313584566
"(2, 4, 8)","(2, 8, 6)",0.116286226,51.01474825292826
"(2, 4, 8)","(2, 8, 7)",-0.1813557,36.49619994312525
"(2, 4, 8)","(2, 8, 8)",0.59778076,33.17125802487135
"(2, 4, 8)","(2, 9, 0)",0.17297593,45.68765287101269
"(2, 4, 8)","(2, 9, 1)",-0.014979197,56.15376492589712
"(2, 4, 8)","(2, 9, 2)",0.10382576,39.434491485357285
"(2, 4, 8)","(2, 9, 3)",0.11543294,57.85500383749604
"(2, 4, 8)","(2, 9, 4)",0.26075238,44.57372014597058
"(2, 4, 8)","(2, 9, 5)",0.15070598,40.622743025422096
"(2, 4, 8)","(2, 9, 6)",0.20354514,57.55258149653673
"(2, 4, 8)","(2, 9, 7)",-0.096203744,42.1367951631546
"(2, 4, 8)","(2, 9, 8)",0.49767727,46.695497896522284
"(2, 4, 8)","(3, 2, 0)",0.1912722,39.65612681955099
"(2, 4, 8)","(3, 2, 1)",0.1486284,36.22394210100174
"(2, 4, 8)","(3, 2, 2)",0.005353727,39.93389950692654
"(2, 4, 8)","(3, 2, 3)",0.10499201,37.47953236848116
"(2, 4, 8)","(3, 2, 4)",0.07580834,39.34415549039841
"(2, 4, 8)","(3, 2, 5)",0.03204053,41.13503808155656
"(2, 4, 8)","(3, 2, 6)",0.097329915,36.53657905012369
"(2, 4, 8)","(3, 2, 7)",0.24365121,35.07356780767441
"(2, 4, 8)","(3, 2, 8)",0.22508411,44.187412694096565
"(2, 4, 8)","(3, 3, 0)",-0.03908707,40.873940229415894
"(2, 4, 8)","(3, 3, 1)",0.0659521,36.89254159480333
"(2, 4, 8)","(3, 3, 2)",0.010872648,44.24347174912691
"(2, 4, 8)","(3, 3, 3)",0.27370924,68.15362480282784
"(2, 4, 8)","(3, 3, 4)",0.29118308,35.33034938573837
"(2, 4, 8)","(3, 3, 5)",-0.0044093155,37.058423794806004
"(2, 4, 8)","(3, 3, 6)",0.117116235,54.38574855774641
"(2, 4, 8)","(3, 3, 7)",0.044378623,32.50035070627928
"(2, 4, 8)","(3, 3, 8)",0.55893624,40.59505844116211
"(2, 4, 8)","(3, 4, 0)",-0.00028572223,41.07545306533575
"(2, 4, 8)","(3, 4, 1)",0.014273065,39.93037688732147
"(2, 4, 8)","(3, 4, 2)",-0.0024456687,44.04000708460808
"(2, 4, 8)","(3, 4, 3)",0.30638853,66.61148731410503
"(2, 4, 8)","(3, 4, 4)",0.16562715,35.91949708759785
"(2, 4, 8)","(3, 4, 5)",-0.046831608,39.65482769906521
"(2, 4, 8)","(3, 4, 6)",0.093320996,58.99747425317764
"(2, 4, 8)","(3, 4, 7)",0.04844616,35.18708534166217
"(2, 4, 8)","(3, 4, 8)",0.55750287,41.384563609957695
"(2, 4, 8)","(3, 5, 0)",-0.010150242,41.73879474401474
"(2, 4, 8)","(3, 5, 1)",0.067413084,36.91909987479448
"(2, 4, 8)","(3, 5, 2)",0.02772435,46.54398259520531
"(2, 4, 8)","(3, 5, 3)",0.253731,66.8797287940979
"(2, 4, 8)","(3, 5, 4)",0.35089582,34.21066100895405
"(2, 4, 8)","(3, 5, 5)",-0.0409373,38.003094650805
"(2, 4, 8)","(3, 5, 6)",0.08703842,56.644661009311676
"(2, 4, 8)","(3, 5, 7)",0.1402084,35.148915745317936
"(2, 4, 8)","(3, 5, 8)",0.46785355,40.63292743265629
"(2, 4, 8)","(3, 6, 0)",0.13334273,44.694221407175064
"(2, 4, 8)","(3, 6, 1)",0.04646286,38.35716111212969
"(2, 4, 8)","(3, 6, 2)",0.057351764,47.21360985934734
"(2, 4, 8)","(3, 6, 3)",0.18013537,63.19334418326616
"(2, 4, 8)","(3, 6, 4)",0.102852456,41.87478731572628
"(2, 4, 8)","(3, 6, 5)",0.037233014,42.057751819491386
"(2, 4, 8)","(3, 6, 6)",0.15537441,63.80635514110327
"(2, 4, 8)","(3, 6, 7)",-0.060834315,43.00330722332001
"(2, 4, 8)","(3, 6, 8)",0.48644343,55.58323332667351
"(2, 4, 8)","(3, 7, 0)",0.17596224,50.1353575438261
